TCFG,UserDate,Value,trend,change,dummy,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,Dummy7,Ez1,Ez2,Ez3,Ez4,Ez5,Ez6,Ez7,Ez8,Ez9,Ez10,Ez11,Ez12,Ez13,Ez14,Ez15,Ez16,Ez17,Ez18,Ez19,Ez20,Ez21,Ez22,Ez23,Ez24,Ez25,Ez26,Ez27,Ez28,Ez29,Ez30,Ez31,Ez32,Ez33,Ez34,Ez35,Ez36,Ez37,Ez38,Ez39,Ez40,Ez41,Ez42,Ez43,Ez44,Ez45,Ez46,Ez47,Ez48,Ez49,Ez50,Ez51,Ez52,Ez53,Ez54,Ez55,Ez56,Ez57,Ez58
tcfg NDX,2000-01-04,3546.199951,U,-0.996832252541,,0,0,0,0,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.0000,0.0000,0.0000,0.1500,0.2500,0.3214,0.4062,0.4722,0.5250,0.5682,0.6042,0.6346,0.6607,0.6833,0.7031,0.7206,0.7361,0.7500,0.7625,0.7738,0.7841,0.7935,0.8021,0.8100,0.8173,0.8241,0.8304,0.8362,0.8417,0.8468,0.8516,0.8561,0.8603,0.8643,0.8681,0.8716,0.8750,0.8782,0.8812,0.8841,0.8869,0.8895,0.8920,0.8944,0.8967,0.8989,0.9010,0.9031,0.9050,0.9069,0.9087,0.9104,0.9120,0.9136,0.9152,0.9167,0.9181
tcfg NDX,2000-01-05,3507.310059,U,-0.499268969997,,0,0,0,0,0,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.1250,0.2143,0.2812,0.3333,0.4000,0.4545,0.5000,0.5385,0.5714,0.6000,0.6250,0.6471,0.6667,0.6842,0.7000,0.7143,0.7273,0.7391,0.7500,0.7600,0.7692,0.7778,0.7857,0.7931,0.8000,0.8065,0.8125,0.8182,0.8235,0.8286,0.8333,0.8378,0.8421,0.8462,0.8500,0.8537,0.8571,0.8605,0.8636,0.8667,0.8696,0.8723,0.8750,0.8776,0.8800,0.8824,0.8846,0.8868,0.8889,0.8909,0.8929,0.8947,0.8966
tcfg NDX,2000-01-06,3340.810059,U,-0.982797816691,,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0357,0.0625,0.0833,0.1000,0.1591,0.2083,0.2692,0.3214,0.3667,0.4062,0.4412,0.4722,0.5000,0.5250,0.5476,0.5682,0.5870,0.6042,0.6200,0.6346,0.6481,0.6607,0.6724,0.6833,0.6935,0.7031,0.7121,0.7206,0.7286,0.7361,0.7432,0.7500,0.7564,0.7625,0.7683,0.7738,0.7791,0.7841,0.7889,0.7935,0.7979,0.8021,0.8061,0.8100,0.8137,0.8173,0.8208,0.8241,0.8273,0.8304,0.8333,0.8362
tcfg NDX,2000-01-07,3529.600098,U,0.992996788080,,1,0,0,0,0,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,0.5000,0.3333,0.2500,0.2000,0.2083,0.2857,0.3438,0.3889,0.4250,0.4773,0.5208,0.5577,0.5893,0.6167,0.6406,0.6618,0.6806,0.6974,0.7125,0.7262,0.7386,0.7500,0.7604,0.7700,0.7788,0.7870,0.7946,0.8017,0.8083,0.8145,0.8203,0.8258,0.8309,0.8357,0.8403,0.8446,0.8487,0.8526,0.8562,0.8598,0.8631,0.8663,0.8693,0.8722,0.8750,0.8777,0.8802,0.8827,0.8850,0.8873,0.8894,0.8915,0.8935,0.8955,0.8973,0.8991,0.9009
tcfg NDX,2000-01-10,3717.409912,U,0.990271766331,,1,1,0.75,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,0.9167,0.7500,0.8000,0.8333,0.8571,0.8750,0.8889,0.9000,0.9091,0.9167,0.9231,0.9286,0.9333,0.9375,0.9412,0.9444,0.9474,0.9500,0.9524,0.9545,0.9565,0.9583,0.9600,0.9615,0.9630,0.9643,0.9655,0.9667,0.9677,0.9688,0.9697,0.9706,0.9714,0.9722,0.9730,0.9737,0.9744,0.9750,0.9756,0.9762,0.9767,0.9773,0.9778,0.9783,0.9787,0.9792,0.9796,0.9800,0.9804,0.9808,0.9811,0.9815,0.9818,0.9821,0.9825,0.9828
tcfg NDX,2000-01-11,3544.350098,U,-0.981158718900,,1,1,0.25,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,0.7500,0.5625,0.4500,0.3750,0.3571,0.4062,0.4444,0.4750,0.5000,0.5208,0.5577,0.5893,0.6167,0.6406,0.6618,0.6806,0.6974,0.7125,0.7262,0.7386,0.7500,0.7604,0.7700,0.7788,0.7870,0.7946,0.8017,0.8083,0.8145,0.8203,0.8258,0.8309,0.8357,0.8403,0.8446,0.8487,0.8526,0.8562,0.8598,0.8631,0.8663,0.8693,0.8722,0.8750,0.8777,0.8802,0.8827,0.8850,0.8873,0.8894,0.8915,0.8935,0.8955,0.8973,0.8991,0.9009
tcfg NDX,2000-01-12,3478.139893,U,-0.732464793310,,0,0.75,0.75,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.3750,0.5000,0.3750,0.3000,0.2500,0.2143,0.2188,0.2222,0.2750,0.3182,0.3542,0.3846,0.4107,0.4500,0.4844,0.5147,0.5417,0.5658,0.5875,0.6071,0.6250,0.6413,0.6562,0.6700,0.6827,0.6944,0.7054,0.7155,0.7250,0.7339,0.7422,0.7500,0.7574,0.7643,0.7708,0.7770,0.7829,0.7885,0.7937,0.7988,0.8036,0.8081,0.8125,0.8167,0.8207,0.8245,0.8281,0.8316,0.8350,0.8382,0.8413,0.8443,0.8472,0.8500,0.8527,0.8553,0.8578
tcfg NDX,2000-01-13,3612.080078,U,0.958364600296,,1,0.25,1,0.75,0.25,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,0.6250,0.7500,0.7500,0.6500,0.5833,0.5357,0.5000,0.5278,0.5500,0.5909,0.6250,0.6538,0.6786,0.7000,0.7188,0.7353,0.7500,0.7632,0.7750,0.7857,0.7955,0.8043,0.8125,0.8200,0.8269,0.8333,0.8393,0.8448,0.8500,0.8548,0.8594,0.8636,0.8676,0.8714,0.8750,0.8784,0.8816,0.8846,0.8875,0.8902,0.8929,0.8953,0.8977,0.9000,0.9022,0.9043,0.9062,0.9082,0.9100,0.9118,0.9135,0.9151,0.9167,0.9182,0.9196,0.9211,0.9224
tcfg NDX,2000-01-14,3704.73999,U,0.857186506715,,1,0.75,0.75,1,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,0.8750,0.8333,0.8750,0.8500,0.8333,0.8214,0.8125,0.8056,0.8250,0.8409,0.8542,0.8654,0.8750,0.8833,0.8906,0.8971,0.9028,0.9079,0.9125,0.9167,0.9205,0.9239,0.9271,0.9300,0.9327,0.9352,0.9375,0.9397,0.9417,0.9435,0.9453,0.9470,0.9485,0.9500,0.9514,0.9527,0.9539,0.9551,0.9563,0.9573,0.9583,0.9593,0.9602,0.9611,0.9620,0.9628,0.9635,0.9643,0.9650,0.9657,0.9663,0.9670,0.9676,0.9682,0.9688,0.9693,0.9698
tcfg NDX,2000-01-18,3757.780029,U,0.614326035682,,1,1,1,1,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,0.9500,0.9167,0.8929,0.8750,0.8611,0.8750,0.8864,0.8958,0.9038,0.9107,0.9167,0.9219,0.9265,0.9306,0.9342,0.9375,0.9405,0.9432,0.9457,0.9479,0.9500,0.9519,0.9537,0.9554,0.9569,0.9583,0.9597,0.9609,0.9621,0.9632,0.9643,0.9653,0.9662,0.9671,0.9679,0.9688,0.9695,0.9702,0.9709,0.9716,0.9722,0.9728,0.9734,0.9740,0.9745,0.9750,0.9755,0.9760,0.9764,0.9769,0.9773,0.9777,0.9781,0.9784
tcfg NDX,2000-01-19,3790.889893,U,0.414100939852,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-01-20,3841.73999,U,0.585432350994,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-01-21,3849.959961,U,0.106576110036,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-01-24,3660.959961,U,-0.985350462426,,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.0000,0.0833,0.2500,0.3500,0.4167,0.4643,0.5000,0.5278,0.5500,0.5682,0.5833,0.5962,0.6071,0.6167,0.6250,0.6471,0.6667,0.6842,0.7000,0.7143,0.7273,0.7391,0.7500,0.7600,0.7692,0.7778,0.7857,0.7931,0.8000,0.8065,0.8125,0.8182,0.8235,0.8286,0.8333,0.8378,0.8421,0.8462,0.8500,0.8537,0.8571,0.8605,0.8636,0.8667,0.8696,0.8723,0.8750,0.8776,0.8800,0.8824,0.8846,0.8868,0.8889,0.8909,0.8929,0.8947,0.8966
tcfg NDX,2000-01-25,3759.110107,U,0.871791664059,,0,0,0.75,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.0000,0.2500,0.4375,0.5500,0.6250,0.6786,0.6875,0.6944,0.7000,0.7045,0.7083,0.7115,0.7143,0.7333,0.7500,0.7647,0.7778,0.7895,0.8000,0.8095,0.8182,0.8261,0.8333,0.8400,0.8462,0.8519,0.8571,0.8621,0.8667,0.8710,0.8750,0.8788,0.8824,0.8857,0.8889,0.8919,0.8947,0.8974,0.9000,0.9024,0.9048,0.9070,0.9091,0.9111,0.9130,0.9149,0.9167,0.9184,0.9200,0.9216,0.9231,0.9245,0.9259,0.9273,0.9286,0.9298,0.9310
tcfg NDX,2000-01-26,3621.209961,U,-0.950236555875,,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.0000,0.0000,0.0625,0.2000,0.2917,0.3571,0.4062,0.4444,0.4750,0.5000,0.5208,0.5385,0.5536,0.5667,0.5781,0.5882,0.5972,0.6184,0.6375,0.6548,0.6705,0.6848,0.6979,0.7100,0.7212,0.7315,0.7411,0.7500,0.7583,0.7661,0.7734,0.7803,0.7868,0.7929,0.7986,0.8041,0.8092,0.8141,0.8187,0.8232,0.8274,0.8314,0.8352,0.8389,0.8424,0.8457,0.8490,0.8520,0.8550,0.8578,0.8606,0.8632,0.8657,0.8682,0.8705,0.8728,0.8750
tcfg NDX,2000-01-27,3593.149902,U,-0.369151503183,,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.0000,0.0000,0.0000,0.0500,0.0833,0.1786,0.2500,0.3056,0.3500,0.3864,0.4167,0.4423,0.4643,0.4833,0.5000,0.5147,0.5278,0.5395,0.5500,0.5595,0.5795,0.5978,0.6146,0.6300,0.6442,0.6574,0.6696,0.6810,0.6917,0.7016,0.7109,0.7197,0.7279,0.7357,0.7431,0.7500,0.7566,0.7628,0.7688,0.7744,0.7798,0.7849,0.7898,0.7944,0.7989,0.8032,0.8073,0.8112,0.8150,0.8186,0.8221,0.8255,0.8287,0.8318,0.8348,0.8377,0.8405
tcfg NDX,2000-01-28,3446.129883,U,-0.967126914220,,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0312,0.0556,0.0750,0.0909,0.1042,0.1154,0.1250,0.1333,0.1406,0.1471,0.1806,0.2105,0.2375,0.2619,0.2841,0.3043,0.3229,0.3400,0.3654,0.3889,0.4107,0.4310,0.4500,0.4677,0.4844,0.5000,0.5147,0.5286,0.5417,0.5541,0.5658,0.5769,0.5875,0.5976,0.6071,0.6163,0.6250,0.6333,0.6413,0.6489,0.6562,0.6633,0.6700,0.6765,0.6827,0.6887,0.6944,0.7000,0.7054,0.7105,0.7155
tcfg NDX,2000-01-31,3570.050049,U,0.946594484461,,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0417,0.0714,0.1562,0.2222,0.2750,0.3182,0.3542,0.3846,0.4107,0.4333,0.4531,0.4706,0.4861,0.5000,0.5125,0.5238,0.5341,0.5435,0.5521,0.5700,0.5865,0.6019,0.6161,0.6293,0.6417,0.6532,0.6641,0.6742,0.6838,0.6929,0.7014,0.7095,0.7171,0.7244,0.7312,0.7378,0.7440,0.7500,0.7557,0.7611,0.7663,0.7713,0.7760,0.7806,0.7850,0.7892,0.7933,0.7972,0.8009,0.8045,0.8080,0.8114,0.8147
tcfg NDX,2000-02-01,3701.780029,U,0.951266330139,,1,1,0.75,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,0.9167,0.7500,0.6500,0.5833,0.6071,0.6250,0.6389,0.6500,0.6591,0.6667,0.6731,0.6786,0.6833,0.6875,0.6912,0.6944,0.6974,0.7000,0.7143,0.7273,0.7391,0.7500,0.7600,0.7692,0.7778,0.7857,0.7931,0.8000,0.8065,0.8125,0.8182,0.8235,0.8286,0.8333,0.8378,0.8421,0.8462,0.8500,0.8537,0.8571,0.8605,0.8636,0.8667,0.8696,0.8723,0.8750,0.8776,0.8800,0.8824,0.8846,0.8868,0.8889,0.8909,0.8929,0.8947,0.8966
tcfg NDX,2000-02-02,3724.459961,U,0.297102158592,,1,1,0.75,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,0.9167,0.7500,0.6500,0.5833,0.6071,0.6250,0.6389,0.6500,0.6591,0.6667,0.6731,0.6786,0.6833,0.6875,0.6912,0.6944,0.6974,0.7000,0.7143,0.7273,0.7391,0.7500,0.7600,0.7692,0.7778,0.7857,0.7931,0.8000,0.8065,0.8125,0.8182,0.8235,0.8286,0.8333,0.8378,0.8421,0.8462,0.8500,0.8537,0.8571,0.8605,0.8636,0.8667,0.8696,0.8723,0.8750,0.8776,0.8800,0.8824,0.8846,0.8868,0.8889,0.8909,0.8929,0.8947,0.8966
tcfg NDX,2000-02-03,3851.159912,U,0.935523615977,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-02-04,3874.370117,U,0.292538825644,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-02-07,3933.340088,U,0.641681226144,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-02-08,4062.77002,U,0.928208867722,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-02-09,3968.459961,U,-0.821255519475,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-02-10,4090.00,U,0.910651063937,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-02-11,3968.889893,U,-0.901573538083,,1,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,0.6250,0.7500,0.8125,0.8500,0.8750,0.8929,0.9062,0.9167,0.9250,0.9318,0.9375,0.9423,0.9464,0.9500,0.9531,0.9559,0.9583,0.9605,0.9625,0.9643,0.9659,0.9674,0.9688,0.9700,0.9712,0.9722,0.9732,0.9741,0.9750,0.9758,0.9766,0.9773,0.9779,0.9786,0.9792,0.9797,0.9803,0.9808,0.9812,0.9817,0.9821,0.9826,0.9830,0.9833,0.9837,0.9840,0.9844,0.9847,0.9850,0.9853,0.9856,0.9858,0.9861,0.9864,0.9866,0.9868,0.9871
tcfg NDX,2000-02-14,3986.129883,U,0.213837282432,,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.1250,0.3333,0.5000,0.6000,0.6667,0.7143,0.7500,0.7778,0.8000,0.8182,0.8333,0.8462,0.8571,0.8667,0.8750,0.8824,0.8889,0.8947,0.9000,0.9048,0.9091,0.9130,0.9167,0.9200,0.9231,0.9259,0.9286,0.9310,0.9333,0.9355,0.9375,0.9394,0.9412,0.9429,0.9444,0.9459,0.9474,0.9487,0.9500,0.9512,0.9524,0.9535,0.9545,0.9556,0.9565,0.9574,0.9583,0.9592,0.9600,0.9608,0.9615,0.9623,0.9630,0.9636,0.9643,0.9649,0.9655
tcfg NDX,2000-02-15,3997.030029,U,0.135880265234,,1,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,0.6250,0.5000,0.5625,0.6500,0.7083,0.7500,0.7812,0.8056,0.8250,0.8409,0.8542,0.8654,0.8750,0.8833,0.8906,0.8971,0.9028,0.9079,0.9125,0.9167,0.9205,0.9239,0.9271,0.9300,0.9327,0.9352,0.9375,0.9397,0.9417,0.9435,0.9453,0.9470,0.9485,0.9500,0.9514,0.9527,0.9539,0.9551,0.9563,0.9573,0.9583,0.9593,0.9602,0.9611,0.9620,0.9628,0.9635,0.9643,0.9650,0.9657,0.9663,0.9670,0.9676,0.9682,0.9688,0.9693,0.9698
tcfg NDX,2000-02-16,3997.969971,U,0.011757463413,,1,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,0.6250,0.5000,0.5625,0.6000,0.6667,0.7143,0.7500,0.7778,0.8000,0.8182,0.8333,0.8462,0.8571,0.8667,0.8750,0.8824,0.8889,0.8947,0.9000,0.9048,0.9091,0.9130,0.9167,0.9200,0.9231,0.9259,0.9286,0.9310,0.9333,0.9355,0.9375,0.9394,0.9412,0.9429,0.9444,0.9459,0.9474,0.9487,0.9500,0.9512,0.9524,0.9535,0.9545,0.9556,0.9565,0.9574,0.9583,0.9592,0.9600,0.9608,0.9615,0.9623,0.9630,0.9636,0.9643,0.9649,0.9655
tcfg NDX,2000-02-17,4125.379883,U,0.920673973782,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-02-18,3965.75,U,-0.959113963671,,0,0,0,0,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.0000,0.0000,0.0000,0.0500,0.1667,0.2500,0.3438,0.4167,0.4750,0.5227,0.5625,0.5962,0.6250,0.6500,0.6719,0.6912,0.7083,0.7237,0.7375,0.7500,0.7614,0.7717,0.7812,0.7900,0.7981,0.8056,0.8125,0.8190,0.8250,0.8306,0.8359,0.8409,0.8456,0.8500,0.8542,0.8581,0.8618,0.8654,0.8688,0.8720,0.8750,0.8779,0.8807,0.8833,0.8859,0.8883,0.8906,0.8929,0.8950,0.8971,0.8990,0.9009,0.9028,0.9045,0.9062,0.9079,0.9095
