TCFG,UserDate,Value,trend,change,dummy,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,Dummy7,Ez1,Ez2,Ez3,Ez4,Ez5,Ez6,Ez7,Ez8,Ez9,Ez10,Ez11,Ez12,Ez13,Ez14,Ez15,Ez16,Ez17,Ez18,Ez19,Ez20,Ez21,Ez22,Ez23,Ez24,Ez25,Ez26,Ez27,Ez28,Ez29,Ez30,Ez31,Ez32,Ez33,Ez34,Ez35,Ez36,Ez37,Ez38,Ez39,Ez40,Ez41,Ez42,Ez43,Ez44,Ez45,Ez46,Ez47,Ez48,Ez49,Ez50,Ez51,Ez52,Ez53,Ez54,Ez55,Ez56,Ez57,Ez58
tcfg CAC40,2014-09-29,4358.069824,D,-0.394668688546,,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0,1.0000,0.5000,0.3333,0.2500,0.2000,0.1667,0.1429,0.1250,0.1111,0.1000,0.0909,0.0833,0.0962,0.1071,0.1167,0.1562,0.1912,0.2222,0.2500,0.2750,0.2976,0.3182,0.3370,0.3542,0.3700,0.3846,0.3981,0.4107,0.4224,0.4333,0.4435,0.4531,0.4621,0.4706,0.4786,0.4861,0.4797,0.4737,0.4679,0.4625,0.4573,0.4524,0.4477,0.4432,0.4389,0.4348,0.4309,0.4271,0.4235,0.4200,0.4167,0.4135,0.4104,0.4074,0.4045,0.4018,0.3991,0.3966
tcfg CAC40,2014-09-30,4416.240234,D,0.583258632939,,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0,1.0000,1.0000,0.9167,0.8750,0.7500,0.6667,0.6071,0.5625,0.5278,0.5000,0.4773,0.4583,0.4423,0.4643,0.4833,0.5000,0.5147,0.5278,0.5526,0.5750,0.5952,0.6136,0.6304,0.6458,0.6600,0.6731,0.6852,0.6964,0.7069,0.7167,0.7177,0.7188,0.7197,0.7206,0.7214,0.7222,0.7230,0.7237,0.7244,0.7250,0.7256,0.7143,0.7035,0.6932,0.6833,0.6739,0.6649,0.6562,0.6480,0.6400,0.6324,0.6250,0.6179,0.6111,0.6045,0.5982,0.5921,0.5862
tcfg CAC40,2014-10-01,4365.27002,D,-0.520537693438,,1,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0,1.0000,0.6250,0.5000,0.4375,0.4000,0.3333,0.2857,0.2500,0.2222,0.2000,0.1818,0.1667,0.1538,0.1607,0.1667,0.2031,0.2353,0.2639,0.2895,0.3125,0.3333,0.3523,0.3696,0.3854,0.4000,0.4135,0.4259,0.4375,0.4483,0.4583,0.4677,0.4766,0.4848,0.4926,0.5000,0.5069,0.5135,0.5197,0.5128,0.5062,0.5000,0.4940,0.4884,0.4830,0.4778,0.4728,0.4681,0.4635,0.4592,0.4550,0.4510,0.4471,0.4434,0.4398,0.4364,0.4330,0.4298,0.4267
tcfg CAC40,2014-10-02,4242.669922,D,-0.886270506971,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0156,0.0294,0.0417,0.0526,0.0625,0.0714,0.0795,0.0870,0.0938,0.1000,0.1058,0.1111,0.1161,0.1207,0.1250,0.1290,0.1328,0.1364,0.1397,0.1429,0.1458,0.1486,0.1513,0.1538,0.1562,0.1585,0.1607,0.1628,0.1591,0.1556,0.1522,0.1489,0.1458,0.1429,0.1400,0.1373,0.1346,0.1321,0.1296,0.1273,0.1250,0.1228,0.1207
tcfg CAC40,2014-10-03,4281.740234,D,0.430446723201,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0167,0.0312,0.0441,0.0556,0.0658,0.0750,0.0833,0.1136,0.1413,0.1667,0.1900,0.2115,0.2315,0.2500,0.2672,0.2833,0.2984,0.3125,0.3106,0.3088,0.3071,0.3056,0.3041,0.3026,0.3013,0.3000,0.2988,0.2976,0.2965,0.2955,0.2944,0.2880,0.2819,0.2760,0.2704,0.2650,0.2598,0.2548,0.2500,0.2454,0.2409,0.2366,0.2325,0.2284
tcfg CAC40,2014-10-06,4286.52002,D,0.055758035754,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0,0,1.0000,0.5000,0.3333,0.2500,0.2000,0.1667,0.1429,0.1250,0.1111,0.1000,0.0909,0.0833,0.0769,0.0714,0.0667,0.0781,0.0882,0.0972,0.1053,0.1125,0.1190,0.1477,0.1739,0.1979,0.2200,0.2404,0.2593,0.2768,0.2931,0.3083,0.3226,0.3359,0.3333,0.3309,0.3286,0.3264,0.3243,0.3224,0.3205,0.3187,0.3171,0.3155,0.3140,0.3125,0.3111,0.3098,0.3032,0.2969,0.2908,0.2850,0.2794,0.2740,0.2689,0.2639,0.2591,0.2545,0.2500,0.2457
tcfg CAC40,2014-10-07,4209.140137,D,-0.717559369268,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0132,0.0250,0.0357,0.0455,0.0543,0.0625,0.0700,0.0769,0.0833,0.0893,0.0948,0.1000,0.1048,0.1094,0.1136,0.1176,0.1214,0.1250,0.1284,0.1316,0.1346,0.1375,0.1402,0.1429,0.1453,0.1477,0.1500,0.1522,0.1489,0.1458,0.1429,0.1400,0.1373,0.1346,0.1321,0.1296,0.1273,0.1250,0.1228,0.1207
tcfg CAC40,2014-10-08,4168.120117,D,-0.452049492582,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0119,0.0227,0.0326,0.0417,0.0500,0.0577,0.0648,0.0714,0.0776,0.0833,0.0887,0.0938,0.0985,0.1029,0.1071,0.1111,0.1149,0.1184,0.1218,0.1250,0.1280,0.1310,0.1337,0.1307,0.1278,0.1250,0.1223,0.1198,0.1173,0.1150,0.1127,0.1106,0.1085,0.1065,0.1045,0.1027,0.1009,0.0991
tcfg CAC40,2014-10-09,4141.450195,D,-0.309441332579,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
tcfg CAC40,2014-10-10,4073.709961,D,-0.673888305403,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
tcfg CAC40,2014-10-13,4078.699951,D,0.061169794497,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
tcfg CAC40,2014-10-14,4088.25,D,0.116540273961,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.5000,0.3333,0.2500,0.2000,0.1667,0.1429,0.1250,0.1111,0.1000,0.0909,0.0833,0.0769,0.0714,0.0667,0.0625,0.0588,0.0556,0.0526,0.0500,0.0476,0.0455,0.0435,0.0417,0.0400,0.0385,0.0370,0.0357,0.0345,0.0333,0.0323,0.0312,0.0303,0.0294,0.0286,0.0278,0.0270,0.0263,0.0256,0.0250,0.0244,0.0238,0.0233,0.0227,0.0222,0.0217,0.0213,0.0208,0.0204,0.0200,0.0196,0.0192,0.0189,0.0185,0.0182,0.0179,0.0175,0.0172
tcfg CAC40,2014-10-15,3939.719971,D,-0.948493087456,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
tcfg CAC40,2014-10-16,3918.620117,D,-0.261561340288,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
tcfg CAC40,2014-10-17,4033.179932,U,0.897989369992,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.5000,0.3333,0.2500,0.2000,0.1667,0.1429,0.1250,0.1111,0.1000,0.0909,0.0833,0.0769,0.0714,0.0667,0.0625,0.0588,0.0556,0.0526,0.0500,0.0476,0.0455,0.0435,0.0417,0.0400,0.0385,0.0370,0.0357,0.0345,0.0333,0.0323,0.0312,0.0303,0.0294,0.0286,0.0278,0.0270,0.0263,0.0256,0.0250,0.0244,0.0238,0.0233,0.0227,0.0222,0.0217,0.0213,0.0208,0.0204,0.0200,0.0196,0.0192,0.0189,0.0185,0.0182,0.0179,0.0175,0.0172
tcfg CAC40,2014-10-20,3991.23999,U,-0.477650932753,,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.6250,0.4167,0.3125,0.2500,0.2083,0.1786,0.1562,0.1389,0.1250,0.1136,0.1042,0.0962,0.0893,0.0833,0.0781,0.0735,0.0694,0.0658,0.0625,0.0595,0.0568,0.0543,0.0521,0.0500,0.0481,0.0463,0.0446,0.0431,0.0417,0.0403,0.0391,0.0379,0.0368,0.0357,0.0347,0.0338,0.0329,0.0321,0.0312,0.0305,0.0298,0.0291,0.0284,0.0278,0.0272,0.0266,0.0260,0.0255,0.0250,0.0245,0.0240,0.0236,0.0231,0.0227,0.0223,0.0219,0.0216
tcfg CAC40,2014-10-21,4081.23999,U,0.810151308209,,1,1,0.75,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0.9167,0.7500,0.6500,0.5833,0.5000,0.4375,0.3889,0.3500,0.3182,0.2917,0.2692,0.2500,0.2333,0.2188,0.2059,0.1944,0.1842,0.1750,0.1667,0.1591,0.1522,0.1458,0.1400,0.1346,0.1296,0.1250,0.1207,0.1167,0.1129,0.1094,0.1061,0.1029,0.1000,0.0972,0.0946,0.0921,0.0897,0.0875,0.0854,0.0833,0.0814,0.0795,0.0778,0.0761,0.0745,0.0729,0.0714,0.0700,0.0686,0.0673,0.0660,0.0648,0.0636,0.0625,0.0614,0.0603
tcfg CAC40,2014-10-22,4105.089844,U,0.284148156660,,1,1,1,1,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,1.0000,1.0000,0.8500,0.7500,0.6786,0.5938,0.5278,0.4750,0.4318,0.3958,0.3654,0.3393,0.3167,0.2969,0.2794,0.2639,0.2500,0.2375,0.2262,0.2159,0.2065,0.1979,0.1900,0.1827,0.1759,0.1696,0.1638,0.1583,0.1532,0.1484,0.1439,0.1397,0.1357,0.1319,0.1284,0.1250,0.1218,0.1187,0.1159,0.1131,0.1105,0.1080,0.1056,0.1033,0.1011,0.0990,0.0969,0.0950,0.0931,0.0913,0.0896,0.0880,0.0864,0.0848,0.0833,0.0819
tcfg CAC40,2014-10-23,4157.680176,U,0.565274140726,,1,1,1,1,1,0.75,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,1.0000,1.0000,1.0000,1.0000,1.0000,0.9583,0.8571,0.7812,0.7222,0.6500,0.5909,0.5417,0.5000,0.4643,0.4333,0.4062,0.3824,0.3611,0.3421,0.3250,0.3095,0.2955,0.2826,0.2708,0.2600,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2500,0.2455,0.2411,0.2368,0.2328
tcfg CAC40,2014-10-24,4128.899902,U,-0.332920978620,,1,1,1,1,1,0.75,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,1.0000,1.0000,1.0000,0.9583,0.8571,0.7812,0.7222,0.6500,0.5909,0.5417,0.5000,0.4643,0.4333,0.4062,0.3824,0.3611,0.3421,0.3250,0.3095,0.2955,0.2826,0.2708,0.2600,0.2500,0.2407,0.2321,0.2241,0.2167,0.2097,0.2031,0.1970,0.1912,0.1857,0.1806,0.1757,0.1711,0.1667,0.1625,0.1585,0.1548,0.1512,0.1477,0.1444,0.1413,0.1383,0.1354,0.1327,0.1300,0.1275,0.1250,0.1226,0.1204,0.1182,0.1161,0.1140,0.1121
tcfg CAC40,2014-10-27,4096.740234,U,-0.370882499321,,0,0.75,1,1,1,0.75,0.75,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.3750,0.5833,0.6875,0.7500,0.7500,0.7500,0.6875,0.6389,0.6000,0.5455,0.5000,0.4615,0.4286,0.4000,0.3750,0.3529,0.3333,0.3158,0.3000,0.2857,0.2727,0.2609,0.2500,0.2400,0.2308,0.2222,0.2143,0.2069,0.2000,0.1935,0.1875,0.1818,0.1765,0.1714,0.1667,0.1622,0.1579,0.1538,0.1500,0.1463,0.1429,0.1395,0.1364,0.1333,0.1304,0.1277,0.1250,0.1224,0.1200,0.1176,0.1154,0.1132,0.1111,0.1091,0.1071,0.1053,0.1034
tcfg CAC40,2014-10-28,4112.669922,U,0.192005941600,,0,0.25,1,1,1,1,0.75,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.1250,0.4167,0.5625,0.6500,0.7083,0.7143,0.6562,0.6111,0.5750,0.5455,0.5000,0.4615,0.4286,0.4000,0.3750,0.3529,0.3333,0.3158,0.3000,0.2857,0.2727,0.2609,0.2500,0.2400,0.2308,0.2222,0.2143,0.2069,0.2000,0.1935,0.1875,0.1818,0.1765,0.1714,0.1667,0.1622,0.1579,0.1538,0.1500,0.1463,0.1429,0.1395,0.1364,0.1333,0.1304,0.1277,0.1250,0.1224,0.1200,0.1176,0.1154,0.1132,0.1111,0.1091,0.1071,0.1053,0.1034
tcfg CAC40,2014-10-29,4110.640137,U,-0.024672209491,,1,0,0.25,1,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.5000,0.4167,0.5625,0.6500,0.7083,0.7143,0.7188,0.6667,0.6250,0.5909,0.5625,0.5192,0.4821,0.4500,0.4219,0.3971,0.3750,0.3553,0.3375,0.3214,0.3068,0.2935,0.2812,0.2700,0.2596,0.2500,0.2411,0.2328,0.2250,0.2177,0.2109,0.2045,0.1985,0.1929,0.1875,0.1824,0.1776,0.1731,0.1688,0.1646,0.1607,0.1570,0.1534,0.1500,0.1467,0.1436,0.1406,0.1378,0.1350,0.1324,0.1298,0.1274,0.1250,0.1227,0.1205,0.1184,0.1164
tcfg CAC40,2014-10-30,4141.240234,U,0.355919754093,,1,1,0.75,0.75,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0.9167,0.8750,0.9000,0.9167,0.9286,0.9062,0.8889,0.8750,0.8182,0.7708,0.7308,0.6786,0.6333,0.5938,0.5588,0.5278,0.5000,0.4750,0.4524,0.4318,0.4130,0.3958,0.3800,0.3654,0.3519,0.3393,0.3276,0.3167,0.3065,0.2969,0.2879,0.2794,0.2714,0.2639,0.2568,0.2500,0.2436,0.2375,0.2317,0.2262,0.2209,0.2159,0.2111,0.2065,0.2021,0.1979,0.1939,0.1900,0.1863,0.1827,0.1792,0.1759,0.1727,0.1696,0.1667,0.1638
tcfg CAC40,2014-10-31,4233.089844,U,0.803695378267,,1,1,1,1,1,1,1,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9750,0.9545,0.8958,0.8462,0.8036,0.7667,0.7344,0.7059,0.6667,0.6316,0.6000,0.5714,0.5455,0.5217,0.5000,0.4800,0.4615,0.4537,0.4464,0.4397,0.4333,0.4274,0.4219,0.4167,0.4118,0.4071,0.4028,0.3986,0.3947,0.3910,0.3875,0.3841,0.3810,0.3779,0.3750,0.3722,0.3696,0.3670,0.3646,0.3622,0.3600,0.3578,0.3558,0.3538,0.3519,0.3500,0.3482,0.3465,0.3448
tcfg CAC40,2014-11-03,4194.029785,U,-0.431196734878,,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9750,0.9545,0.9375,0.8846,0.8393,0.8000,0.7656,0.7353,0.6944,0.6579,0.6250,0.5952,0.5682,0.5435,0.5208,0.5000,0.4808,0.4630,0.4554,0.4483,0.4417,0.4355,0.4297,0.4242,0.4191,0.4143,0.4097,0.4054,0.4013,0.3974,0.3937,0.3902,0.3869,0.3837,0.3807,0.3778,0.3750,0.3723,0.3698,0.3673,0.3650,0.3627,0.3606,0.3585,0.3565,0.3545,0.3527,0.3509,0.3491
tcfg CAC40,2014-11-04,4130.189941,U,-0.641712664333,,0,0.75,1,0.75,0.75,0.75,0.75,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.3750,0.5833,0.6250,0.6500,0.6667,0.6786,0.7188,0.7222,0.7250,0.7273,0.6875,0.6538,0.6250,0.6000,0.5781,0.5441,0.5139,0.4868,0.4625,0.4405,0.4205,0.4022,0.3854,0.3700,0.3558,0.3426,0.3304,0.3190,0.3083,0.2984,0.2891,0.2803,0.2721,0.2643,0.2569,0.2500,0.2434,0.2372,0.2313,0.2256,0.2202,0.2151,0.2102,0.2056,0.2011,0.1968,0.1927,0.1888,0.1850,0.1814,0.1779,0.1745,0.1713,0.1682,0.1652,0.1623,0.1595
tcfg CAC40,2014-11-05,4208.419922,U,0.738444900676,,1,0.75,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,1.0000,0.8750,0.9167,0.9375,0.9500,0.9583,0.9643,0.9688,0.9722,0.9750,0.9545,0.9375,0.9231,0.9107,0.8667,0.8281,0.7941,0.7639,0.7368,0.7000,0.6667,0.6364,0.6087,0.5833,0.5600,0.5385,0.5185,0.5000,0.4914,0.4833,0.4758,0.4688,0.4621,0.4559,0.4500,0.4444,0.4392,0.4342,0.4295,0.4250,0.4207,0.4167,0.4128,0.4091,0.4056,0.4022,0.3989,0.3958,0.3929,0.3900,0.3873,0.3846,0.3821,0.3796,0.3773,0.3750,0.3728,0.3707
tcfg CAC40,2014-11-06,4227.680176,U,0.224917826082,,1,0.75,0.75,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1.0000,0.8750,0.8333,0.8750,0.9000,0.9167,0.9286,0.9375,0.9444,0.9500,0.9545,0.9375,0.9231,0.9107,0.9000,0.8594,0.8235,0.7917,0.7632,0.7375,0.7143,0.6818,0.6522,0.6250,0.6000,0.5769,0.5556,0.5357,0.5172,0.5083,0.5000,0.4922,0.4848,0.4779,0.4714,0.4653,0.4595,0.4539,0.4487,0.4437,0.4390,0.4345,0.4302,0.4261,0.4222,0.4185,0.4149,0.4115,0.4082,0.4050,0.4020,0.3990,0.3962,0.3935,0.3909,0.3884,0.3860,0.3836
tcfg CAC40,2014-11-07,4189.890137,U,-0.419377040556,,0,0.75,0.75,0.75,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0.0000,0.3750,0.5000,0.5625,0.6500,0.7083,0.7500,0.7812,0.8056,0.8250,0.8409,0.8333,0.8269,0.8214,0.8167,0.8125,0.7794,0.7500,0.7237,0.7000,0.6786,0.6477,0.6196,0.5938,0.5700,0.5481,0.5278,0.5089,0.4914,0.4833,0.4758,0.4688,0.4621,0.4559,0.4500,0.4444,0.4392,0.4342,0.4295,0.4250,0.4207,0.4167,0.4128,0.4091,0.4056,0.4022,0.3989,0.3958,0.3929,0.3900,0.3873,0.3846,0.3821,0.3796,0.3773,0.3750,0.3728,0.3707
tcfg CAC40,2014-11-10,4222.819824,U,0.373914367136,,0,1,0.75,0.75,0.75,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0.0000,0.5000,0.5833,0.6250,0.6500,0.7083,0.7500,0.7812,0.8056,0.8250,0.8409,0.8542,0.8462,0.8393,0.8333,0.8281,0.8235,0.7917,0.7632,0.7375,0.7143,0.6932,0.6739,0.6458,0.6200,0.5962,0.5741,0.5536,0.5345,0.5167,0.5081,0.5000,0.4924,0.4853,0.4786,0.4722,0.4662,0.4605,0.4551,0.4500,0.4451,0.4405,0.4360,0.4318,0.4278,0.4239,0.4202,0.4167,0.4133,0.4100,0.4069,0.4038,0.4009,0.3981,0.3955,0.3929,0.3904,0.3879
tcfg CAC40,2014-11-11,4244.100098,U,0.246767325387,,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9808,0.9643,0.9500,0.9375,0.9265,0.9167,0.8816,0.8500,0.8214,0.7955,0.7717,0.7500,0.7300,0.7115,0.6944,0.6696,0.6466,0.6333,0.6210,0.6094,0.5985,0.5882,0.5786,0.5694,0.5608,0.5526,0.5449,0.5375,0.5305,0.5238,0.5174,0.5114,0.5056,0.5000,0.4947,0.4896,0.4847,0.4800,0.4755,0.4712,0.4670,0.4630,0.4591,0.4554,0.4518,0.4483
